Age,City,Amount,Transaction_Type,Account_Balance,Time,Device,Fraud
49,Chennai,13438,Transfer,75489,Afternoon,Laptop,0
53,Mumbai,10853,Transfer,16404,Night,Mobile,0
64,Chennai,6084,Withdrawal,15896,Night,Mobile,0
47,Bangalore,18995,Payment,94406,Night,Laptop,1
18,Chennai,48010,Payment,87969,Night,Laptop,1
60,Delhi,43931,Transfer,54539,Night,Laptop,1
56,Chennai,462,Withdrawal,96385,Morning,Desktop,0
34,Mumbai,3554,Payment,4834,Night,Desktop,0
37,Chennai,21104,Shopping,97496,Evening,Mobile,0
41,Bangalore,36123,Transfer,27768,Morning,Mobile,1
67,Hyderabad,17701,Payment,65136,Night,Laptop,1
39,Chennai,5449,Withdrawal,22568,Evening,Mobile,0
46,Chennai,40063,Withdrawal,28747,Morning,Desktop,0
39,Delhi,10147,Transfer,65621,Afternoon,Mobile,0
61,Bangalore,7850,Withdrawal,89170,Morning,Mobile,0
26,Hyderabad,29493,Shopping,16785,Night,Laptop,1
54,Mumbai,22563,Shopping,87403,Morning,Laptop,0
27,Chennai,9499,Payment,24636,Morning,Desktop,0
53,Hyderabad,13786,Withdrawal,60878,Afternoon,Mobile,0
54,Mumbai,40903,Shopping,38287,Morning,Mobile,0
45,Bangalore,34375,Transfer,24925,Morning,Mobile,1
45,Bangalore,22887,Withdrawal,95501,Afternoon,Laptop,0
59,Hyderabad,14876,Payment,19461,Night,Desktop,0
60,Mumbai,29627,Transfer,33943,Evening,Mobile,0
38,Bangalore,39451,Transfer,19323,Morning,Mobile,1
41,Hyderabad,36795,Transfer,75909,Afternoon,Mobile,1
59,Bangalore,15897,Shopping,71623,Morning,Mobile,0
57,Bangalore,37099,Transfer,26352,Night,Desktop,1
19,Bangalore,5402,Shopping,38035,Night,Desktop,0
25,Delhi,38159,Transfer,7504,Afternoon,Desktop,1
65,Mumbai,1008,Shopping,28323,Evening,Laptop,0
44,Hyderabad,15223,Withdrawal,54586,Evening,Mobile,0
39,Hyderabad,12977,Shopping,7631,Morning,Mobile,0
54,Mumbai,14339,Shopping,83732,Afternoon,Mobile,0
44,Mumbai,21535,Withdrawal,26149,Evening,Mobile,0
46,Mumbai,27413,Transfer,4599,Night,Desktop,0
20,Mumbai,35454,Withdrawal,51306,Evening,Laptop,0
61,Chennai,42203,Transfer,32071,Afternoon,Laptop,1
30,Hyderabad,48508,Shopping,31080,Night,Mobile,0
62,Chennai,17815,Transfer,94700,Morning,Desktop,0
27,Bangalore,23335,Shopping,81618,Night,Laptop,1
53,Bangalore,26229,Transfer,26969,Evening,Laptop,0
26,Hyderabad,10634,Shopping,65679,Evening,Mobile,0
44,Bangalore,34674,Shopping,88438,Evening,Laptop,0
51,Mumbai,43160,Payment,24736,Morning,Mobile,0
68,Chennai,17289,Transfer,25610,Evening,Desktop,0
18,Mumbai,20631,Transfer,23930,Afternoon,Mobile,0
49,Bangalore,11067,Payment,44907,Morning,Laptop,0
42,Chennai,16555,Shopping,38448,Night,Mobile,0
46,Mumbai,127,Shopping,83799,Evening,Mobile,0
24,Hyderabad,8760,Payment,83065,Afternoon,Mobile,0
66,Mumbai,25439,Payment,57867,Afternoon,Mobile,0
20,Bangalore,39923,Withdrawal,38680,Morning,Mobile,0
37,Chennai,9716,Shopping,5152,Afternoon,Mobile,0
37,Hyderabad,10540,Withdrawal,72870,Morning,Laptop,0
47,Chennai,36700,Transfer,88523,Morning,Mobile,1
52,Hyderabad,48838,Withdrawal,7584,Morning,Laptop,0
52,Chennai,13207,Payment,46130,Night,Mobile,0
66,Bangalore,28746,Payment,53776,Night,Desktop,0
56,Hyderabad,46645,Payment,80728,Afternoon,Mobile,0
44,Delhi,26351,Payment,3155,Night,Laptop,1
43,Chennai,16054,Withdrawal,58252,Morning,Laptop,0
31,Chennai,17043,Withdrawal,48170,Morning,Desktop,0
34,Mumbai,40825,Withdrawal,5772,Night,Mobile,0
35,Hyderabad,45534,Payment,718,Afternoon,Desktop,0
62,Delhi,20315,Payment,96928,Morning,Mobile,0
69,Bangalore,10210,Shopping,37971,Night,Mobile,0
46,Mumbai,40212,Shopping,49262,Evening,Laptop,0
37,Delhi,21655,Payment,22015,Afternoon,Desktop,0
44,Hyderabad,16562,Shopping,34807,Afternoon,Desktop,0
35,Delhi,13796,Transfer,79181,Afternoon,Laptop,0
21,Chennai,1131,Transfer,18486,Evening,Laptop,0
18,Chennai,23865,Payment,85124,Morning,Desktop,0
67,Mumbai,47958,Withdrawal,71100,Afternoon,Laptop,0
18,Hyderabad,15916,Transfer,55388,Night,Mobile,0
43,Hyderabad,17968,Transfer,88232,Afternoon,Desktop,0
62,Delhi,10537,Withdrawal,12103,Night,Desktop,0
37,Mumbai,15553,Shopping,68524,Afternoon,Laptop,0
69,Hyderabad,22322,Withdrawal,91228,Night,Mobile,0
40,Chennai,14358,Shopping,29397,Night,Desktop,0
27,Delhi,34418,Shopping,19302,Night,Desktop,0
28,Bangalore,13077,Withdrawal,16911,Evening,Mobile,0
58,Chennai,37550,Shopping,60899,Evening,Laptop,0
58,Mumbai,47307,Transfer,95702,Evening,Laptop,1
22,Hyderabad,18313,Payment,61192,Morning,Laptop,0
18,Chennai,36619,Shopping,58176,Night,Laptop,1
34,Bangalore,45782,Transfer,13270,Morning,Mobile,1
39,Bangalore,10323,Withdrawal,74013,Evening,Mobile,0
51,Mumbai,48266,Shopping,37929,Night,Desktop,0
62,Chennai,39469,Transfer,98067,Morning,Desktop,1
58,Delhi,20943,Shopping,59929,Evening,Mobile,0
46,Chennai,3956,Withdrawal,70585,Morning,Desktop,0
21,Bangalore,12761,Payment,20837,Morning,Mobile,0
22,Mumbai,15691,Shopping,93401,Evening,Laptop,0
28,Mumbai,6282,Payment,86681,Night,Mobile,0
68,Delhi,8070,Shopping,25007,Afternoon,Mobile,0
38,Mumbai,48022,Shopping,60096,Afternoon,Desktop,0
52,Mumbai,34962,Withdrawal,71009,Morning,Mobile,0
29,Mumbai,30855,Shopping,8936,Morning,Laptop,0
43,Mumbai,44963,Transfer,10586,Morning,Laptop,1
68,Mumbai,19516,Transfer,83776,Night,Desktop,0
36,Bangalore,13772,Payment,91554,Morning,Desktop,0
62,Chennai,18032,Payment,20351,Morning,Mobile,0
24,Hyderabad,47096,Transfer,40232,Morning,Desktop,1
64,Mumbai,8659,Payment,15342,Evening,Laptop,0
24,Hyderabad,164,Payment,95990,Afternoon,Desktop,0
43,Hyderabad,3399,Transfer,2245,Afternoon,Desktop,0
57,Bangalore,4949,Transfer,13197,Evening,Laptop,0
22,Mumbai,5739,Transfer,92969,Night,Mobile,0
38,Hyderabad,11155,Withdrawal,4379,Night,Mobile,0
31,Mumbai,22158,Withdrawal,86197,Night,Desktop,0
21,Delhi,29527,Transfer,18999,Evening,Laptop,0
40,Delhi,17080,Shopping,88677,Afternoon,Laptop,0
59,Delhi,10966,Transfer,35535,Afternoon,Laptop,0
37,Hyderabad,3989,Withdrawal,19151,Morning,Mobile,0
32,Delhi,48326,Payment,75724,Afternoon,Laptop,0
67,Bangalore,31435,Shopping,77024,Night,Laptop,1
69,Bangalore,26262,Shopping,89506,Night,Mobile,0
62,Hyderabad,24013,Payment,37749,Morning,Laptop,0
46,Mumbai,24787,Shopping,24349,Morning,Mobile,0
25,Chennai,33320,Payment,99733,Afternoon,Desktop,0
58,Mumbai,11095,Withdrawal,73809,Morning,Desktop,0
65,Mumbai,2731,Shopping,29576,Morning,Desktop,0
36,Mumbai,35054,Shopping,70623,Evening,Desktop,0
65,Mumbai,6067,Payment,33624,Afternoon,Desktop,0
56,Chennai,22858,Payment,16287,Night,Mobile,0
63,Delhi,21842,Withdrawal,53962,Evening,Mobile,0
45,Mumbai,37216,Payment,86484,Night,Mobile,0
63,Bangalore,26680,Payment,71535,Morning,Laptop,0
44,Hyderabad,34327,Withdrawal,4341,Morning,Desktop,0
21,Hyderabad,2042,Transfer,45390,Night,Laptop,1
32,Bangalore,47764,Transfer,25902,Evening,Laptop,1
52,Mumbai,28169,Payment,89091,Evening,Laptop,0
54,Chennai,21906,Withdrawal,66701,Evening,Desktop,0
18,Delhi,14507,Transfer,98307,Morning,Laptop,0
20,Hyderabad,48490,Withdrawal,23737,Afternoon,Desktop,0
64,Delhi,14657,Payment,43488,Morning,Desktop,0
41,Chennai,16545,Payment,94303,Night,Desktop,0
44,Hyderabad,17978,Withdrawal,76810,Evening,Laptop,0
57,Delhi,17664,Shopping,1053,Afternoon,Desktop,0
53,Chennai,13193,Payment,14360,Evening,Desktop,0
51,Delhi,35656,Payment,90939,Morning,Mobile,0
46,Mumbai,26551,Payment,7545,Afternoon,Laptop,0
41,Chennai,43268,Payment,75416,Afternoon,Mobile,0
41,Delhi,24186,Withdrawal,56935,Morning,Mobile,0
59,Mumbai,16589,Withdrawal,98953,Evening,Laptop,0
21,Mumbai,28104,Withdrawal,32761,Evening,Mobile,0
20,Chennai,20571,Withdrawal,79379,Evening,Desktop,0
51,Bangalore,26384,Shopping,3353,Morning,Mobile,0
66,Hyderabad,36793,Withdrawal,76164,Night,Mobile,0
40,Chennai,18392,Withdrawal,48522,Night,Desktop,0
69,Mumbai,18533,Payment,3236,Evening,Mobile,0
40,Mumbai,14668,Shopping,34224,Afternoon,Desktop,0
62,Chennai,45524,Payment,11940,Night,Laptop,1
22,Bangalore,9566,Shopping,71216,Evening,Mobile,0
48,Hyderabad,25621,Transfer,30784,Night,Laptop,1
58,Delhi,36772,Shopping,12146,Evening,Mobile,0
23,Chennai,15567,Shopping,85065,Night,Desktop,0
54,Hyderabad,32119,Payment,86194,Night,Mobile,0
27,Hyderabad,10519,Shopping,14842,Afternoon,Laptop,0
57,Mumbai,16776,Shopping,66120,Afternoon,Desktop,0
24,Delhi,29355,Payment,64761,Night,Desktop,0
56,Chennai,31614,Transfer,2435,Evening,Laptop,1
55,Mumbai,43282,Transfer,96502,Afternoon,Laptop,1
38,Mumbai,22750,Transfer,42876,Morning,Mobile,0
37,Bangalore,22854,Shopping,75298,Afternoon,Mobile,0
20,Hyderabad,12265,Payment,77640,Night,Desktop,0
68,Chennai,10783,Transfer,42981,Night,Laptop,1
39,Chennai,32656,Transfer,89169,Morning,Laptop,1
64,Chennai,15542,Transfer,94703,Afternoon,Mobile,0
21,Mumbai,4960,Transfer,56221,Night,Mobile,0
45,Bangalore,3829,Payment,99539,Morning,Desktop,0
29,Delhi,31451,Transfer,3338,Morning,Laptop,1
55,Mumbai,47268,Shopping,35830,Evening,Laptop,0
68,Delhi,24446,Shopping,79476,Afternoon,Laptop,0
53,Bangalore,8719,Payment,37494,Afternoon,Laptop,0
64,Hyderabad,11264,Withdrawal,92375,Afternoon,Mobile,0
58,Chennai,38978,Transfer,30884,Night,Mobile,1
22,Delhi,7055,Transfer,45878,Morning,Mobile,0
30,Mumbai,206,Shopping,33143,Evening,Desktop,0
40,Delhi,4854,Payment,17426,Afternoon,Laptop,0
67,Hyderabad,44393,Withdrawal,39477,Evening,Mobile,0
47,Chennai,21762,Shopping,24152,Evening,Laptop,0
54,Delhi,6508,Withdrawal,63795,Morning,Mobile,0
42,Hyderabad,40503,Payment,10770,Afternoon,Desktop,0
65,Mumbai,1325,Payment,83304,Evening,Mobile,0
44,Bangalore,12296,Payment,62130,Afternoon,Desktop,0
68,Mumbai,4350,Shopping,36917,Afternoon,Laptop,0
31,Chennai,15472,Payment,47394,Afternoon,Mobile,0
65,Mumbai,17379,Shopping,56542,Evening,Mobile,0
64,Mumbai,44965,Shopping,63753,Morning,Mobile,0
53,Mumbai,30293,Transfer,49341,Morning,Laptop,1
56,Mumbai,44923,Shopping,53223,Evening,Desktop,0
33,Chennai,26968,Shopping,20817,Night,Desktop,0
39,Hyderabad,38287,Transfer,55508,Afternoon,Mobile,1
38,Delhi,48581,Withdrawal,36934,Afternoon,Laptop,0
38,Bangalore,28575,Transfer,46625,Morning,Desktop,0
25,Delhi,44652,Transfer,81484,Evening,Desktop,1
66,Delhi,2533,Payment,75949,Evening,Desktop,0
33,Bangalore,11098,Payment,74602,Night,Desktop,0
48,Chennai,44443,Transfer,98480,Night,Desktop,1
59,Bangalore,31233,Payment,81641,Morning,Mobile,0
27,Chennai,34169,Transfer,1057,Night,Mobile,1
49,Delhi,6958,Payment,44883,Night,Mobile,0
51,Chennai,9050,Shopping,6540,Evening,Desktop,0
26,Hyderabad,9038,Payment,47152,Evening,Desktop,0
34,Bangalore,25268,Payment,99932,Night,Desktop,0
28,Hyderabad,32199,Shopping,61441,Morning,Mobile,0
49,Delhi,5744,Transfer,87840,Night,Desktop,0
27,Bangalore,43946,Payment,75328,Morning,Mobile,0
39,Delhi,9360,Payment,26610,Night,Desktop,0
34,Hyderabad,47558,Shopping,5849,Evening,Mobile,0
21,Delhi,36175,Shopping,30874,Evening,Laptop,0
65,Bangalore,16588,Shopping,85045,Morning,Desktop,0
69,Bangalore,495,Withdrawal,43091,Night,Desktop,0
64,Delhi,10945,Shopping,557,Night,Mobile,0
42,Bangalore,36159,Transfer,74539,Morning,Desktop,1
38,Bangalore,18494,Payment,94329,Night,Mobile,0
54,Delhi,28557,Payment,65078,Afternoon,Mobile,0
55,Hyderabad,46006,Withdrawal,19621,Evening,Laptop,0
66,Bangalore,37405,Payment,5993,Evening,Laptop,0
18,Bangalore,42728,Payment,68318,Morning,Desktop,0
42,Bangalore,21452,Transfer,89206,Night,Desktop,0
68,Bangalore,21246,Payment,1931,Morning,Mobile,0
53,Delhi,17535,Transfer,60969,Afternoon,Mobile,0
34,Hyderabad,39486,Withdrawal,62741,Night,Mobile,0
58,Hyderabad,37591,Transfer,45794,Afternoon,Mobile,1
41,Chennai,20068,Shopping,86627,Morning,Desktop,0
19,Bangalore,47705,Shopping,11851,Evening,Laptop,0
57,Bangalore,8639,Withdrawal,32983,Afternoon,Desktop,0
32,Chennai,1363,Payment,31695,Night,Desktop,0
49,Hyderabad,13405,Transfer,23235,Morning,Desktop,0
56,Mumbai,24498,Shopping,15703,Morning,Laptop,0
23,Mumbai,43802,Transfer,4474,Morning,Desktop,1
18,Hyderabad,32180,Shopping,85722,Evening,Laptop,0
64,Bangalore,10365,Transfer,40213,Morning,Mobile,0
40,Mumbai,49207,Payment,13136,Morning,Desktop,0
56,Delhi,32252,Withdrawal,35570,Evening,Mobile,0
34,Delhi,27824,Payment,29623,Morning,Mobile,0
51,Chennai,30724,Transfer,32312,Morning,Mobile,1
58,Hyderabad,34219,Shopping,29260,Afternoon,Desktop,0
46,Hyderabad,40058,Shopping,5466,Morning,Mobile,0
26,Mumbai,29489,Withdrawal,84462,Evening,Desktop,0
30,Bangalore,16750,Payment,80198,Afternoon,Mobile,0
23,Hyderabad,26114,Payment,16558,Morning,Desktop,0
23,Mumbai,10985,Payment,41982,Evening,Desktop,0
37,Mumbai,7534,Shopping,3498,Night,Desktop,0
69,Hyderabad,30128,Withdrawal,61765,Morning,Mobile,0
20,Mumbai,1122,Shopping,66945,Night,Desktop,0
34,Chennai,24431,Payment,35148,Afternoon,Mobile,0
66,Chennai,2137,Transfer,61123,Evening,Laptop,0
29,Hyderabad,8856,Shopping,78533,Afternoon,Mobile,0
65,Bangalore,46426,Withdrawal,84980,Night,Mobile,0
64,Chennai,17543,Payment,8027,Night,Desktop,0
62,Chennai,34292,Transfer,3572,Night,Mobile,1
18,Hyderabad,4223,Shopping,12518,Evening,Laptop,0
34,Delhi,16703,Transfer,30152,Night,Desktop,0
20,Mumbai,505,Transfer,4976,Night,Mobile,0
43,Chennai,42697,Withdrawal,96268,Evening,Mobile,0
32,Delhi,18802,Shopping,27982,Night,Desktop,0
53,Bangalore,42819,Withdrawal,63013,Morning,Desktop,0
49,Delhi,26350,Payment,86911,Night,Mobile,0
49,Hyderabad,41851,Transfer,16719,Evening,Mobile,1
21,Bangalore,21542,Withdrawal,30948,Night,Desktop,0
35,Bangalore,17793,Withdrawal,80403,Evening,Desktop,0
66,Delhi,24105,Payment,25620,Night,Laptop,1
36,Hyderabad,44893,Shopping,7355,Morning,Laptop,0
60,Chennai,37797,Withdrawal,57053,Evening,Laptop,0
69,Delhi,29088,Transfer,69133,Evening,Desktop,0
52,Chennai,32433,Transfer,45085,Evening,Desktop,1
57,Delhi,30092,Transfer,85925,Evening,Desktop,1
31,Chennai,9622,Transfer,1584,Night,Mobile,0
50,Delhi,45506,Withdrawal,99356,Night,Desktop,0
31,Bangalore,41570,Transfer,22444,Morning,Mobile,1
51,Mumbai,43632,Withdrawal,34421,Morning,Desktop,0
21,Bangalore,12221,Shopping,61782,Night,Desktop,0
41,Chennai,14319,Transfer,87893,Afternoon,Mobile,0
46,Hyderabad,1717,Shopping,51897,Evening,Desktop,0
36,Bangalore,43116,Withdrawal,18570,Night,Desktop,0
23,Mumbai,24376,Payment,55487,Morning,Desktop,0
50,Chennai,34451,Shopping,57190,Evening,Laptop,0
66,Bangalore,6804,Transfer,90511,Morning,Desktop,0
57,Delhi,40856,Payment,61634,Afternoon,Mobile,0
36,Hyderabad,18059,Shopping,88255,Evening,Mobile,0
18,Chennai,28622,Withdrawal,59939,Afternoon,Mobile,0
22,Bangalore,10053,Withdrawal,31989,Afternoon,Desktop,0
44,Chennai,26667,Withdrawal,23678,Afternoon,Mobile,0
33,Delhi,22660,Shopping,79519,Night,Laptop,1
23,Mumbai,2713,Withdrawal,58456,Morning,Mobile,0
57,Bangalore,36760,Shopping,48302,Evening,Desktop,0
30,Chennai,45204,Transfer,63278,Night,Laptop,1
65,Chennai,39601,Transfer,58219,Morning,Mobile,1
52,Chennai,37299,Shopping,34073,Night,Laptop,1
36,Mumbai,24596,Shopping,34188,Morning,Mobile,0
29,Chennai,17865,Payment,97565,Evening,Desktop,0
33,Hyderabad,25821,Withdrawal,46975,Evening,Laptop,0
60,Hyderabad,3615,Transfer,51197,Evening,Mobile,0
27,Chennai,4554,Transfer,34478,Evening,Mobile,0
42,Hyderabad,40637,Payment,30177,Morning,Laptop,0
37,Bangalore,22973,Shopping,82040,Night,Laptop,1
48,Hyderabad,8484,Shopping,10772,Evening,Laptop,0
21,Chennai,13827,Payment,6712,Evening,Laptop,0
61,Delhi,3634,Withdrawal,21571,Evening,Mobile,0
40,Bangalore,33623,Shopping,75736,Afternoon,Mobile,0
19,Mumbai,31989,Shopping,96016,Evening,Mobile,0
39,Chennai,25565,Withdrawal,17797,Evening,Desktop,0
68,Mumbai,30693,Withdrawal,52432,Morning,Laptop,0
54,Delhi,21430,Payment,57384,Afternoon,Mobile,0
25,Mumbai,8402,Payment,29125,Morning,Laptop,0
24,Chennai,13007,Payment,29331,Night,Laptop,1
31,Chennai,24530,Shopping,56978,Afternoon,Mobile,0
20,Delhi,41852,Payment,63409,Morning,Laptop,0
67,Chennai,47253,Shopping,29867,Morning,Laptop,0
33,Delhi,7281,Transfer,46313,Night,Laptop,1
36,Delhi,46313,Withdrawal,20621,Night,Laptop,1
68,Chennai,12975,Withdrawal,36047,Evening,Laptop,0
35,Hyderabad,27319,Transfer,64142,Evening,Mobile,0
69,Delhi,36282,Payment,25414,Afternoon,Mobile,0
33,Chennai,15105,Shopping,17678,Afternoon,Laptop,0
25,Hyderabad,42369,Shopping,67758,Night,Laptop,1
50,Delhi,14345,Shopping,79921,Afternoon,Laptop,0
66,Hyderabad,6557,Withdrawal,61063,Evening,Desktop,0
29,Bangalore,6849,Payment,50550,Night,Laptop,1
28,Bangalore,33164,Shopping,63107,Morning,Desktop,0
22,Hyderabad,9921,Shopping,66138,Night,Desktop,0
44,Delhi,49820,Shopping,93471,Afternoon,Desktop,0
29,Chennai,32861,Transfer,13762,Evening,Mobile,1
34,Mumbai,38151,Shopping,7953,Evening,Desktop,0
23,Chennai,13219,Transfer,45674,Morning,Laptop,0
50,Mumbai,7764,Shopping,78260,Morning,Laptop,0
22,Mumbai,29381,Shopping,6672,Night,Mobile,0
45,Delhi,40379,Shopping,77288,Evening,Mobile,0
31,Hyderabad,31921,Transfer,18418,Morning,Laptop,1
22,Chennai,38333,Shopping,7697,Morning,Mobile,0
50,Hyderabad,24747,Payment,97627,Night,Mobile,0
67,Bangalore,45425,Shopping,14177,Night,Desktop,0
65,Delhi,4482,Transfer,11539,Evening,Desktop,0
58,Delhi,16549,Transfer,28285,Afternoon,Mobile,0
36,Bangalore,17363,Payment,5070,Afternoon,Laptop,0
39,Chennai,24743,Withdrawal,72742,Evening,Desktop,0
22,Bangalore,9508,Payment,12155,Afternoon,Laptop,0
19,Chennai,23706,Payment,99238,Evening,Mobile,0
47,Mumbai,27703,Transfer,48407,Evening,Laptop,0
64,Delhi,46558,Shopping,9949,Morning,Laptop,0
56,Chennai,5169,Shopping,25130,Afternoon,Laptop,0
21,Hyderabad,19723,Withdrawal,75158,Evening,Laptop,0
50,Hyderabad,44540,Withdrawal,46871,Afternoon,Mobile,0
30,Delhi,16991,Withdrawal,11491,Afternoon,Mobile,0
37,Bangalore,7804,Withdrawal,25387,Night,Desktop,0
24,Bangalore,28390,Payment,14359,Afternoon,Desktop,0
32,Chennai,27560,Payment,24140,Evening,Desktop,0
40,Bangalore,17609,Shopping,48839,Morning,Desktop,0
31,Delhi,17369,Payment,91568,Afternoon,Laptop,0
40,Chennai,8075,Shopping,53735,Evening,Desktop,0
36,Mumbai,44937,Shopping,3012,Night,Desktop,0
46,Bangalore,6665,Shopping,81482,Afternoon,Laptop,0
37,Bangalore,22567,Shopping,22412,Morning,Mobile,0
46,Chennai,4970,Transfer,36015,Afternoon,Desktop,0
41,Hyderabad,19009,Shopping,15916,Evening,Mobile,0
35,Bangalore,9217,Payment,73316,Afternoon,Desktop,0
27,Delhi,2038,Payment,77010,Afternoon,Mobile,0
58,Bangalore,28490,Payment,44246,Night,Desktop,0
25,Mumbai,44422,Payment,44275,Afternoon,Mobile,0
43,Bangalore,36100,Transfer,12727,Morning,Mobile,1
46,Hyderabad,20228,Withdrawal,13531,Afternoon,Desktop,0
27,Bangalore,31881,Withdrawal,33500,Night,Mobile,0
34,Chennai,3565,Shopping,51753,Evening,Desktop,0
19,Bangalore,540,Shopping,68064,Afternoon,Desktop,0
23,Hyderabad,49713,Payment,96469,Afternoon,Laptop,0
22,Chennai,5513,Payment,18813,Night,Desktop,0
45,Delhi,11763,Withdrawal,75686,Night,Desktop,0
58,Chennai,38623,Withdrawal,92260,Night,Desktop,0
22,Mumbai,37880,Payment,58251,Afternoon,Desktop,0
35,Chennai,19647,Shopping,52992,Morning,Laptop,0
43,Delhi,16226,Transfer,30864,Night,Laptop,1
37,Bangalore,39620,Transfer,18861,Evening,Laptop,1
58,Chennai,105,Withdrawal,68449,Afternoon,Laptop,0
66,Chennai,37644,Withdrawal,31570,Evening,Mobile,0
44,Chennai,7138,Withdrawal,22909,Evening,Desktop,0
66,Chennai,6514,Transfer,30354,Morning,Laptop,0
29,Delhi,22223,Transfer,97242,Evening,Desktop,0
24,Hyderabad,4070,Payment,30155,Night,Laptop,1
20,Hyderabad,11150,Shopping,10452,Night,Desktop,0
27,Chennai,2706,Withdrawal,36865,Afternoon,Mobile,0
51,Delhi,16582,Payment,83798,Morning,Laptop,0
42,Delhi,33393,Transfer,66656,Morning,Mobile,1
52,Chennai,6437,Payment,99733,Evening,Mobile,0
33,Mumbai,34048,Transfer,57224,Morning,Desktop,1
19,Chennai,24551,Shopping,15955,Evening,Laptop,0
41,Mumbai,26365,Transfer,88246,Evening,Mobile,0
27,Chennai,25814,Payment,48173,Morning,Desktop,0
55,Mumbai,20975,Shopping,1474,Afternoon,Desktop,0
39,Mumbai,13157,Transfer,13179,Evening,Desktop,0
43,Chennai,32500,Withdrawal,62291,Night,Mobile,0
60,Mumbai,6022,Transfer,27929,Night,Desktop,0
56,Bangalore,3171,Shopping,18573,Morning,Desktop,0
44,Hyderabad,22125,Payment,70707,Morning,Desktop,0
46,Delhi,27603,Shopping,30865,Evening,Mobile,0
64,Mumbai,23865,Payment,56428,Evening,Desktop,0
55,Mumbai,35660,Transfer,74953,Night,Mobile,1
37,Delhi,46712,Transfer,8284,Evening,Desktop,1
44,Mumbai,32882,Shopping,99462,Night,Mobile,0
58,Delhi,18899,Withdrawal,12791,Evening,Mobile,0
37,Chennai,35553,Transfer,84962,Afternoon,Laptop,1
61,Bangalore,27576,Withdrawal,26654,Afternoon,Laptop,0
36,Bangalore,16312,Withdrawal,26150,Night,Laptop,1
37,Hyderabad,9528,Shopping,69241,Afternoon,Mobile,0
52,Mumbai,31519,Transfer,96330,Afternoon,Desktop,1
64,Hyderabad,8259,Withdrawal,36701,Morning,Desktop,0
19,Chennai,24410,Transfer,39979,Evening,Mobile,0
47,Bangalore,36968,Payment,73420,Morning,Desktop,0
51,Chennai,39242,Withdrawal,83297,Night,Mobile,0
39,Chennai,6104,Shopping,50743,Morning,Desktop,0
20,Mumbai,38389,Shopping,69095,Night,Mobile,0
23,Chennai,11512,Withdrawal,32234,Afternoon,Laptop,0
32,Bangalore,11855,Transfer,89427,Morning,Laptop,0
44,Hyderabad,19117,Payment,81951,Afternoon,Desktop,0
27,Bangalore,3990,Payment,43068,Evening,Desktop,0
26,Mumbai,28940,Shopping,26293,Afternoon,Desktop,0
50,Bangalore,17275,Shopping,52704,Evening,Desktop,0
49,Delhi,9291,Transfer,47246,Afternoon,Laptop,0
65,Hyderabad,251,Shopping,32489,Morning,Laptop,0
23,Delhi,19547,Transfer,49965,Morning,Mobile,0
58,Delhi,22851,Withdrawal,91341,Afternoon,Desktop,0
53,Mumbai,29275,Payment,61883,Night,Laptop,1
19,Chennai,24388,Withdrawal,17267,Night,Mobile,0
46,Delhi,46729,Shopping,39152,Evening,Mobile,0
21,Bangalore,47900,Payment,84232,Evening,Mobile,0
18,Chennai,37467,Payment,84744,Afternoon,Laptop,0
36,Bangalore,12374,Withdrawal,13883,Morning,Mobile,0
43,Bangalore,12318,Transfer,71284,Evening,Desktop,0
42,Chennai,23892,Payment,60589,Afternoon,Mobile,0
27,Chennai,3077,Transfer,26940,Evening,Mobile,0
32,Bangalore,17326,Withdrawal,52943,Morning,Laptop,0
39,Mumbai,29122,Withdrawal,56825,Evening,Mobile,0
68,Hyderabad,3893,Transfer,87266,Afternoon,Laptop,0
65,Hyderabad,1759,Withdrawal,95690,Evening,Laptop,0
38,Mumbai,38030,Payment,56419,Night,Desktop,0
39,Chennai,43573,Withdrawal,17111,Evening,Mobile,0
53,Bangalore,16140,Withdrawal,63983,Morning,Desktop,0
51,Hyderabad,4370,Payment,22957,Morning,Desktop,0
47,Bangalore,13386,Transfer,10756,Morning,Mobile,0
42,Mumbai,3703,Withdrawal,55356,Morning,Mobile,0
62,Bangalore,46640,Transfer,41033,Afternoon,Laptop,1
45,Mumbai,17700,Payment,99495,Evening,Mobile,0
18,Chennai,2391,Transfer,28781,Evening,Laptop,0
66,Mumbai,13223,Transfer,67775,Evening,Desktop,0
62,Mumbai,3911,Shopping,2025,Evening,Desktop,0
21,Hyderabad,13447,Shopping,16953,Afternoon,Laptop,0
24,Bangalore,31376,Withdrawal,6751,Morning,Mobile,0
